,Open,High,Low,Close,Volume
2023-02-10,22.583129981757917,22.82607715310589,22.67068955320677,22.77273227063098,4060773
2023-02-13,22.77273227063098,23.140986691693794,23.050771499837126,23.08622067516972,4025345
2023-02-14,23.08622067516972,22.364163396701002,21.83846294864616,22.186754893170555,5156204
2023-02-15,22.186754893170555,26.131650037527898,25.85102529013084,25.923120290113292,13548957
2023-02-16,25.923120290113292,26.47366844565877,26.07293767483152,26.395752130544743,1006357
2023-02-17,26.395752130544743,27.6435803907255,26.86791315795852,27.062489880998374,5967720
2023-02-20,27.062489880998374,26.459467576395763,25.703513635021565,26.406967666421398,4157873
2023-02-21,26.406967666421398,26.257961542097707,25.751887969050333,25.892370532831382,3859362
2023-02-22,25.892370532831382,26.82093101214766,26.526715975313348,26.687105144413614,2487187
2023-02-23,26.687105144413614,26.721705471886942,26.519426723128184,26.60570791938409,2339283
2023-02-24,26.60570791938409,27.325127137701937,26.916658934779225,26.99439919909043,3617076
2023-02-27,26.99439919909043,31.390851005509806,31.039541784595485,31.188520784580625,3379335
2023-02-28,31.188520784580625,31.69180476706375,30.886226127324292,31.594184265892935,1833787
2023-03-01,31.594184265892935,31.36111436226212,30.960507088629473,31.28694320408951,3745136
2023-03-02,31.28694320408951,30.78459827833035,30.324454261045624,30.67868127297085,3639282
2023-03-03,30.67868127297085,29.551088149745514,29.187746917142164,29.468508611399262,3884347
2023-03-06,29.468508611399262,29.00142990220871,28.16936532534982,28.710990565147544,3247813
2023-03-07,28.710990565147544,29.01738251375263,27.964264065147006,28.428720062290324,1889173
2023-03-08,28.428720062290324,29.1172704756404,28.70128164140635,28.930071937868817,5233566
2023-03-09,28.930071937868817,27.786086838977862,27.21159859602799,27.699267865400362,1441951
2023-03-10,27.699267865400362,27.078712708751617,26.986251915853437,26.989730681198836,1734178
2023-03-13,26.989730681198836,26.869765570586274,26.44416330265053,26.697462572504115,4085798
2023-03-14,26.697462572504115,27.1390761182116,26.83500385724585,26.980059819809103,4230138
2023-03-15,26.980059819809103,26.746196604080545,26.548169837254243,26.577309268799326,1726377
2023-03-16,26.577309268799326,27.772690464801663,27.21032124072833,27.714655756716787,2322703
2023-03-17,27.714655756716787,29.566752870137236,29.389932006306847,29.56485562424918,3280947
2023-03-20,29.56485562424918,31.365104172185,30.571980419821994,30.973278667328497,3474330
2023-03-21,30.973278667328497,32.682453702749065,32.260404322686725,32.61385915010829,7495588
2023-03-22,32.61385915010829,32.55408959245262,32.33007706853178,32.390571086657495,4488886
2023-03-23,32.390571086657495,34.29548084513941,33.77193746071522,33.95166752206447,2757121
2023-03-24,33.95166752206447,32.52952388197019,31.423538242615727,32.34963135836724,2584198
2023-03-27,32.34963135836724,31.852303860325073,30.556508896449593,31.458142957316415,1623479
2023-03-28,31.458142957316415,31.10797100143296,30.62502232932149,30.903838690040867,3415637
2023-03-29,30.903838690040867,31.411993788612158,30.48206271725612,31.04827081654643,3702291
2023-03-30,31.04827081654643,32.745715768666884,32.230873564642,32.508001250399325,4088168
2023-03-31,32.508001250399325,35.02766226708004,34.426658669927825,34.79410270980967,11723041
2023-04-03,34.79410270980967,34.41151343912779,33.5787231035074,34.32169517802638,1624604
2023-04-04,34.32169517802638,38.37051064588075,37.967002297802615,38.07118936712716,3261262
2023-04-05,38.07118936712716,37.687256237409954,37.25693631780347,37.60426158965283,3013054
2023-04-06,37.60426158965283,35.79387772463734,35.36406440057218,35.488255268308386,7645195
2023-04-07,35.488255268308386,39.586805478619034,37.716825587048596,39.082376709418625,9397508
2023-04-10,39.082376709418625,39.492950362718254,38.8508854651834,39.26433686477344,2262867
2023-04-11,39.26433686477344,42.65873676418666,41.685321590357674,41.8211515790875,10841586
2023-04-12,41.8211515790875,46.69650432905225,46.420954994736014,46.53255255576918,4484737
2023-04-13,46.53255255576918,50.654814642464935,49.785280076506496,50.31229542636906,13325684
2023-04-14,50.31229542636906,51.04008752767545,50.026202598612606,50.62824183633591,6888004
2023-04-17,50.62824183633591,52.056029275556604,51.60931811941079,51.755565609473344,4121057
2023-04-18,51.755565609473344,56.0161009868558,54.686194582628026,55.31852369449679,14408688
2023-04-19,55.31852369449679,60.31217018651986,59.37150534263418,59.857356024785915,28387073
2023-04-20,59.857356024785915,59.306399364246616,58.640031357348775,59.280729139014745,2901293
2023-04-21,59.280729139014745,60.51936079887116,60.17956674339692,60.455785976882126,3509456
2023-04-24,60.455785976882126,62.88733767005575,61.317559574033005,61.49287762044384,1554808
2023-04-25,61.49287762044384,62.02869088118527,61.171743936386214,61.72855786159307,2752282
2023-04-26,61.72855786159307,64.19876538008641,62.31906992580334,63.69921755106923,5858909
2023-04-27,63.69921755106923,66.22376009301861,65.19796815389313,65.41911779077702,2455028
2023-04-28,65.41911779077702,63.586824049708795,61.915391141587044,63.442101448047126,5676698
2023-05-01,63.442101448047126,60.367591612189415,59.09235775611408,59.56685436186806,8334867
2023-05-02,59.56685436186806,61.96763660608896,59.791258533276455,60.43869276257361,1575242
2023-05-03,60.43869276257361,61.60963790958989,60.93002054211958,61.053513606147526,4053572
2023-05-04,61.053513606147526,63.96852416120185,62.59206340260356,63.649966115587596,4293787
2023-05-05,63.649966115587596,65.58417887162895,65.11719381917185,65.51173209788678,4095102
2023-05-08,65.51173209788678,80.50026343877046,78.52229561656434,79.27681075918493,14419070
2023-05-09,79.27681075918493,72.39050877935593,71.62352284943553,71.70810818211233,9044785
2023-05-10,71.70810818211233,74.14096980865988,71.83774460000852,73.18326558591825,4020005
2023-05-11,73.18326558591825,74.21404888305021,73.51495810310203,73.91662901672602,3205806
2023-05-12,73.91662901672602,75.03827501859003,72.23904756313023,74.25750975134645,1304767
2023-05-15,74.25750975134645,80.12464938596473,78.98487018107292,79.78194118781488,6388966
2023-05-16,79.78194118781488,77.76315868328471,76.99393239678882,77.30682271209986,2643714
2023-05-17,77.30682271209986,80.84390840258217,79.37400992883335,80.23328125472314,2459665
2023-05-18,80.23328125472314,87.78270090853457,85.25865558327321,87.70929725916837,7900591
2023-05-19,87.70929725916837,85.62183985631091,83.95013864642709,84.9208830449198,4453110
2023-05-22,84.9208830449198,81.60523284541713,80.52388631974796,81.19357027804695,3569428
2023-05-23,81.19357027804695,76.22658523570409,75.64966853581743,75.8861932603821,13368680
2023-05-24,75.8861932603821,73.13740654617287,71.27401873754782,71.74099648746696,6990127
2023-05-25,71.74099648746696,66.86439252828407,65.48993982393493,66.8295632550592,6913537
2023-05-26,66.8295632550592,68.35892598724178,66.72748689326609,67.25161064149037,1776865
2023-05-29,67.25161064149037,64.1623396948431,63.48576962646858,63.749629125327445,22887512
2023-05-30,63.749629125327445,67.76407167001575,66.16226461733913,66.75334597567412,2671750
2023-05-31,66.75334597567412,68.60152638044464,66.99598533948891,68.07622565719058,1883042
2023-06-01,68.07622565719058,74.196577430964,72.34232525761652,73.59623778847607,8657357
2023-06-02,73.59623778847607,72.58090435721077,69.59856105125729,70.59961344360639,3388843
2023-06-05,70.59961344360639,67.30823031841062,67.08637371256992,67.20406576520654,2308402
2023-06-06,67.20406576520654,68.80365086603376,66.32263932843715,67.13824671955422,3655582
2023-06-07,67.13824671955422,66.81074555199444,66.39409617139812,66.60422508998953,2370525
2023-06-08,66.60422508998953,69.53116747190475,67.93738314541775,68.37908216171431,8358282
2023-06-09,68.37908216171431,67.58963457481947,66.22493616374965,66.90648991124408,4642526
2023-06-12,66.90648991124408,68.70794199443223,68.33691892056211,68.59774861744555,2872068
2023-06-13,68.59774861744555,64.67715062828712,63.40785038274329,64.6121868544268,3663175
2023-06-14,64.6121868544268,70.65019633357736,69.92169549515613,70.51287625080408,8564690
2023-06-15,70.51287625080408,69.20187191077422,68.95692991241708,69.1809857252214,3376104
2023-06-16,69.1809857252214,66.23965181476123,65.39999516034656,65.51568541610735,6309134
2023-06-19,65.51568541610735,69.43025731525952,68.18499265700387,68.8177584211282,5660036
2023-06-20,68.8177584211282,63.71747986675018,63.247631259577794,63.67142052893083,6214078
2023-06-21,63.67142052893083,54.19066798750552,52.73894452462769,53.745594344275545,4423535
2023-06-22,53.745594344275545,56.46724048674669,54.516982859218395,55.04465361796305,1750602
2023-06-23,55.04465361796305,53.075332825667594,52.41604028449289,53.052455200081475,1859863
2023-06-26,53.052455200081475,53.18820669267484,53.04613672601904,53.09669517024468,3434229
2023-06-27,53.09669517024468,51.74293991671677,50.689138840554286,51.31943480132969,1012005
2023-06-28,51.31943480132969,53.075224145589665,52.473671241337655,52.47420586149006,4177337
2023-06-29,52.47420586149006,59.28566077283861,57.943812071461146,58.1525357420323,9959890
2023-06-30,58.1525357420323,59.2998493091933,58.055660341139166,58.58467674133223,2624722
2023-07-03,58.58467674133223,56.93643519256115,56.31621836121118,56.70867673265052,3278614
2023-07-04,56.70867673265052,53.71924248021287,52.52621812886318,53.33020509062756,5018761
2023-07-05,53.33020509062756,56.69091019517874,54.665863809083675,55.66700571263971,2005088
2023-07-06,55.66700571263971,57.48879525627717,56.245070691031266,57.27528642876641,3620651
2023-07-07,57.27528642876641,61.94352265800417,61.144460016140016,61.47012576496714,6166119
2023-07-10,61.47012576496714,65.59361668628917,63.91373165533034,64.3578148155649,5339746
2023-07-11,64.3578148155649,59.779961608568016,58.74286931204935,59.35604105964044,16162481
2023-07-12,59.35604105964044,57.31108628707628,54.82215546798934,56.028186084902174,3642303
2023-07-13,56.028186084902174,57.32396238366631,56.45131550301771,57.012416298217815,4792265
2023-07-14,57.012416298217815,59.807449812875205,58.74869691949573,59.544311032588816,3024207
2023-07-17,59.544311032588816,61.16364427407021,59.67378413251401,60.412117993108104,2771920
2023-07-18,60.412117993108104,56.736719742409086,56.0239993272158,56.23074799411529,5387124
2023-07-19,56.23074799411529,54.99846713848717,54.69364104931043,54.86166189315894,3192965
2023-07-20,54.86166189315894,59.144717189718726,57.698017903693895,58.216456288660126,10867097
2023-07-21,58.216456288660126,61.33782997765213,60.09087405874711,60.28361574631575,3766910
2023-07-24,60.28361574631575,58.739460930443016,57.577825552107285,58.14649871823708,7706518
2023-07-25,58.14649871823708,57.0946506641459,55.890911328592054,56.75149335782489,5970358
2023-07-26,56.75149335782489,54.17634001946889,53.87746488767334,54.0256076871914,5653491
2023-07-27,54.0256076871914,56.78683407229892,55.24351062652885,56.46877178199568,3369281
2023-07-28,56.46877178199568,58.16787626891768,57.12748393542169,57.817985331283886,4695948
2023-07-31,57.817985331283886,56.53961411715671,54.755294715580206,55.93112793824429,2508240
2023-08-01,55.93112793824429,60.10567588560818,59.12799108813966,59.52064823995984,6971313
2023-08-02,59.52064823995984,63.69697569084941,61.11668254630496,61.72807516797174,3115425
2023-08-03,61.72807516797174,58.86804388721804,57.458066827575415,58.194187181941615,9376809
2023-08-04,58.194187181941615,53.619158295195014,53.13916121718499,53.33692515173109,1926171
2023-08-07,53.33692515173109,55.65184934465473,55.1918603514556,55.29722232658037,6486659
2023-08-08,55.29722232658037,57.36582380452193,56.85584333011292,57.35749739797487,4018319
2023-08-09,57.35749739797487,62.5385680407417,61.341402858136114,62.23057719051634,12960628
2023-08-10,62.23057719051634,64.92606988801306,63.46565417606169,64.70695376686565,1817102
2023-08-11,64.70695376686565,63.1845700587605,62.76672310413507,62.82722332660254,3267808
2023-08-14,62.82722332660254,62.06586342745975,60.69788217775927,60.78810767947763,4221669
2023-08-15,60.78810767947763,64.53843663270244,63.03644360647259,64.31937514546472,5428762
2023-08-16,64.31937514546472,61.18195295565462,60.396059751638504,60.53634905223595,9935914
2023-08-17,60.53634905223595,60.24288033424308,59.38469227612023,59.70697009406759,2580848
2023-08-18,59.70697009406759,60.150527465087386,58.79960939957447,59.35135246731955,4410774
2023-08-21,59.35135246731955,58.45195841927614,57.21946638574671,57.779417375367956,3546337
2023-08-22,57.779417375367956,52.09860231887201,51.889851751191834,51.982916596588616,21047952
2023-08-23,51.982916596588616,50.82465848900549,50.09797760349964,50.20595175046403,1830292
2023-08-24,50.20595175046403,42.712095115498485,41.549596993845306,42.22743281768256,13185988
2023-08-25,42.22743281768256,42.37045177825819,42.021713729557796,42.31482019249249,2240085
2023-08-28,42.31482019249249,42.91621488557361,41.79469369134029,42.4771632964231,3284749
2023-08-29,42.4771632964231,43.74247603341898,43.48339853817169,43.685555258318395,2153287
2023-08-30,43.685555258318395,45.01545252384473,44.58508095812926,44.889932904613104,3110020
2023-08-31,44.889932904613104,47.77958286050006,45.939758708326586,47.15636302583518,2007134
2023-09-01,47.15636302583518,43.923111010702826,42.50044866297913,43.49553202642621,15719850
2023-09-04,43.49553202642621,42.08722026193796,41.303659469509455,41.768466610515674,6105852
2023-09-05,41.768466610515674,42.31483492789462,41.77587090303109,41.87864390149454,4823572
2023-09-06,41.87864390149454,45.30888680989495,43.458198307625715,44.46041008915775,10655894
2023-09-07,44.46041008915775,44.39839745719368,43.46345142602081,44.00130302491031,7654811
2023-09-08,44.00130302491031,43.965105085328844,42.245057856716265,43.1700908911792,4296731
2023-09-11,43.1700908911792,43.024561466324066,41.619926673044496,42.00909956565287,3025474
2023-09-12,42.00909956565287,34.30668714591441,33.64666665236256,34.136410514101286,5979159
2023-09-13,34.136410514101286,33.25363230553276,32.19184852873174,32.588089574115074,3715020
2023-09-14,32.588089574115074,33.9759223930978,33.3856947494839,33.46246257768203,12609640
2023-09-15,33.46246257768203,32.892367813293504,32.571232310668435,32.72901095565249,3515740
2023-09-18,32.72901095565249,34.18571101882423,33.69880448154315,33.959161312176164,2452799
2023-09-19,33.959161312176164,33.0995687831499,32.64932083316129,32.667904526926776,6865521
2023-09-20,32.667904526926776,33.685940347213005,33.19530762072024,33.62970347352631,3107829
2023-09-21,33.62970347352631,30.934644072749812,30.118046362990246,30.522005887095887,9289247
2023-09-22,30.522005887095887,29.024357473932405,28.843122288283283,28.88791712498496,10929224
2023-09-25,28.88791712498496,28.280947887415316,28.162105738872548,28.23406141084137,3080057
2023-09-26,28.23406141084137,29.36451483994783,28.960989697429273,29.220780487773467,4234304
2023-09-27,29.220780487773467,31.23326466505524,30.29337011316203,30.847457247285558,6573777
2023-09-28,30.847457247285558,29.22416358170026,29.04463324150036,29.114262118033587,7795720
2023-09-29,29.114262118033587,29.359481914120696,28.629019655560427,29.018105739740463,2408552
2023-10-02,29.018105739740463,29.43731636088469,28.621404154700546,28.988943446013742,7487903
2023-10-03,28.988943446013742,27.723126115471388,26.71327035132792,27.260158518355272,11188636
2023-10-04,27.260158518355272,27.499034704422275,26.9451092533842,27.416368493419384,2708684
2023-10-05,27.416368493419384,28.80842873163794,28.222503853394038,28.529794311795655,5489988
2023-10-06,28.529794311795655,27.367440544926954,27.103076560951433,27.1969805633607,4380508
2023-10-09,27.1969805633607,26.022426594707643,25.438447867767696,25.58005177796302,7437743
2023-10-10,25.58005177796302,26.55295965073834,25.66774689982165,26.038080520397905,3305184
2023-10-11,26.038080520397905,27.936191362075977,27.459590376326613,27.921279338265947,6173207
2023-10-12,27.921279338265947,28.13969111335578,27.636723504204408,27.722747204167142,5260915
2023-10-13,27.722747204167142,28.568801120113076,27.61450442204615,28.01257766540691,2180794
2023-10-16,28.01257766540691,30.29671274690666,29.828707569448095,30.086084341395853,12525759
2023-10-17,30.086084341395853,30.347019739529802,29.074636287609547,29.810583389152317,4703583
2023-10-18,29.810583389152317,31.754242763216443,31.06479314867169,31.295639083427435,8061641
2023-10-19,31.295639083427435,33.10158104069447,32.42415564675431,32.946744113799284,7455012
2023-10-20,32.946744113799284,29.80790740023909,29.255557258502627,29.73700677843929,17182955
2023-10-23,29.73700677843929,29.255545664297948,28.914558105343893,29.20801522972951,2063225
2023-10-24,29.20801522972951,28.996879784328115,28.42182437107381,28.726100292672175,3901919
2023-10-25,28.726100292672175,28.560855087718014,27.83782904530735,28.541546953429318,1785489
2023-10-26,28.541546953429318,28.103712278503394,27.825549079041664,28.00732705029517,2417006
2023-10-27,28.00732705029517,27.536505031872238,27.017528859509333,27.395101314326027,1474728
2023-10-30,27.395101314326027,29.11726190195106,28.649745328720552,28.73881977769866,3451311
2023-10-31,28.73881977769866,28.623492548928017,27.72219497439781,28.321844509033138,4893395
2023-11-01,28.321844509033138,28.731210936453763,27.890522196180513,28.16216953450055,6072735
2023-11-02,28.16216953450055,27.57784146668564,27.071368789631293,27.322838571323228,3453563
2023-11-03,27.322838571323228,23.952072341028096,23.896807024090403,23.910764058023872,4869793
2023-11-06,23.910764058023872,23.528987450743063,23.224474005142113,23.24901243280167,3978111
2023-11-07,23.24901243280167,23.295347974858704,22.643368584472476,23.2571259359981,3763762
2023-11-08,23.2571259359981,23.41777844524713,22.95864897509853,23.19317103086709,2344867
2023-11-09,23.19317103086709,23.57386866945637,23.48177721637869,23.515122933988874,3142023
2023-11-10,23.515122933988874,24.40204299632993,24.191278344400143,24.281367660580038,3556389
2023-11-13,24.281367660580038,25.164161210375024,24.938662211444907,25.067089163991863,4864748
2023-11-14,25.067089163991863,26.095895635095122,25.617497215742542,25.983011234009943,6349736
2023-11-15,25.983011234009943,26.233507122821543,25.76158652995599,26.225281329491047,4004352
2023-11-16,26.225281329491047,26.960569963116154,26.303365257078465,26.575289664478863,7017021
2023-11-17,26.575289664478863,27.534215397763255,26.91285515021111,27.205391214721885,2131622
2023-11-20,27.205391214721885,28.534855079721016,27.460250609209698,28.09073995542119,2389378
2023-11-21,28.09073995542119,25.5485350559362,24.987447795809647,25.467078978976275,9656010
2023-11-22,25.467078978976275,28.72704226570485,28.168267815238863,28.589119359361,11323279
2023-11-23,28.589119359361,30.772691339365313,30.338689724562048,30.62351648190168,11897871
2023-11-24,30.62351648190168,32.53071975974509,32.12182592095026,32.234839977302045,10340281
2023-11-27,32.234839977302045,32.199072051829845,31.41595024721317,31.72464691732263,3223952
2023-11-28,31.72464691732263,31.98454817665732,31.48188740645018,31.56380495459345,1923319
2023-11-29,31.56380495459345,31.81728882561263,31.487574975861275,31.708481085509383,1502811
2023-11-30,31.708481085509383,31.325837665222007,31.190282892054505,31.20215273106738,2449621
2023-12-01,31.20215273106738,34.342412929882784,32.40734974269982,33.35612524337604,9250757
2023-12-04,33.35612524337604,34.07918747955092,33.197568819447035,33.45616650277087,2614752
2023-12-05,33.45616650277087,33.516271247362745,32.787471660401984,32.971662217018206,3166960
2023-12-06,32.971662217018206,35.85956371891512,35.561772843968704,35.82634812511175,6782827
2023-12-07,35.82634812511175,34.55775472199,34.136197585238165,34.16399670944033,2926750
2023-12-08,34.16399670944033,27.248587457083055,26.885402151352892,27.070856799101733,9100260
2023-12-11,27.070856799101733,27.473936712531717,27.15953627166645,27.17775659414996,3200749
2023-12-12,27.17775659414996,28.520768522869005,27.813830036086266,28.102976769237202,4950295
2023-12-13,28.102976769237202,28.693678730358855,28.18867957530819,28.27282390066944,3276126
2023-12-14,28.27282390066944,28.050775276633132,27.792770527196613,27.9809862592219,1372746
2023-12-15,27.9809862592219,27.112733389382523,26.994838565404333,27.067734416355133,1388070
2023-12-18,27.067734416355133,27.726609565393634,27.322312122940446,27.651840133875726,3861966
2023-12-19,27.651840133875726,31.330712300060192,31.287014877199788,31.323367437877863,10366433
2023-12-20,31.323367437877863,31.909785947673996,31.573729584834986,31.807893049128356,5094478
2023-12-21,31.807893049128356,32.86664883447574,32.48618519619758,32.63901255703793,1424212
2023-12-22,32.63901255703793,37.169988759652256,36.585102606032414,37.000672438405424,15050531
2023-12-25,37.000672438405424,37.20777762378304,36.708036207899006,37.19990930636046,3288931
2023-12-26,37.19990930636046,38.92958625884667,38.504515298702515,38.836081182515144,1074650
2023-12-27,38.836081182515144,40.6739395397102,39.68911400378023,39.78558498652296,4582055
2023-12-28,39.78558498652296,38.581467582376106,38.44827676817183,38.54057575869291,1703923
2023-12-29,38.54057575869291,36.52763569037073,36.24144515311524,36.52143767504351,17250099
2024-01-01,36.52143767504351,35.390535067952875,34.671139606402356,35.05735543856298,3670996
2024-01-02,35.05735543856298,35.246628135856334,34.2500497608329,34.49677432967741,3740308
2024-01-03,34.49677432967741,32.48938553136914,32.227590458118016,32.27705274375183,10768728
2024-01-04,32.27705274375183,32.90138675619965,32.3650056894994,32.45852525130917,4824734
2024-01-05,32.45852525130917,33.58621196482389,33.031850926623115,33.32851478477164,6483303
2024-01-08,33.32851478477164,30.475829464562956,30.033551356855675,30.18566805518287,9102720
2024-01-09,30.18566805518287,31.401409052859453,30.42982329364461,31.3297957127753,1852848
2024-01-10,31.3297957127753,32.126382408646776,31.383286014039623,31.729963481047886,3151137
2024-01-11,31.729963481047886,29.640918331759764,29.407434567060708,29.62046820952616,17324630
2024-01-12,29.62046820952616,30.617058331953256,30.214727563506802,30.2230147620696,1696684
2024-01-15,30.2230147620696,30.065818288200973,29.56625453290036,29.985541447003815,3106804
2024-01-16,29.985541447003815,31.367138527325732,30.66394809336071,31.011078645214766,2583066
2024-01-17,31.011078645214766,28.707048383958103,28.38551978731774,28.518660616593344,21883803
2024-01-18,28.518660616593344,30.405671349631078,29.933599335256392,30.194137902091267,4795309
2024-01-19,30.194137902091267,33.07020835825648,32.58578536439438,32.85305078597008,9704886
2024-01-22,32.85305078597008,33.51936527261235,32.2994945605352,32.852489476138906,2761556
2024-01-23,32.852489476138906,31.082129458419587,30.366000734591,30.90453120988344,13384091
2024-01-24,30.90453120988344,31.21025585327615,30.645857531543008,30.808380928450628,3924014
2024-01-25,30.808380928450628,30.346897105572364,29.705169105324615,29.96857240546439,3594115
2024-01-26,29.96857240546439,31.03073976039989,30.47282542190234,30.94440989120605,7551294
2024-01-29,30.94440989120605,25.22688486101629,24.64006008541064,25.155354449842655,5143507
2024-01-30,25.155354449842655,23.521796596825993,23.102299815211826,23.301191500275685,16384863
2024-01-31,23.301191500275685,23.33185965143212,22.89073425580523,23.047975998158815,1224541
2024-02-01,23.047975998158815,24.94188459637965,24.465017954966306,24.51104729544146,6005643
2024-02-02,24.51104729544146,23.43012960830369,22.996034451173305,23.370706090538174,1901470
2024-02-05,23.370706090538174,21.036803701184215,20.603234187193117,20.842739767796047,4147340
2024-02-06,20.842739767796047,21.72978990492484,21.16512833095887,21.698516507048666,3028867
2024-02-07,21.698516507048666,21.869535381728998,21.641894679084096,21.73789761548003,1492610
2024-02-08,21.73789761548003,20.879816527689268,20.736006700738933,20.762724039594328,5812182
2024-02-09,20.762724039594328,21.208192438236157,20.446706055813735,20.939808427852462,4698432
2024-02-12,20.939808427852462,20.596322754118624,20.088182775552195,20.53068938133327,6371678
2024-02-13,20.53068938133327,21.426110164019523,21.282771767091088,21.407091204321315,4682631
2024-02-14,21.407091204321315,22.23982513520159,21.586189357751547,21.882312674927324,1659137
2024-02-15,21.882312674927324,24.2439921221343,24.216887456597576,24.21962108379312,6722258
2024-02-16,24.21962108379312,24.898332935399004,24.79603333879785,24.797526250611643,3077686
2024-02-19,24.797526250611643,24.38099035271916,24.03368245151924,24.327152598900327,3701241
2024-02-20,24.327152598900327,25.831292474804574,25.250855691775023,25.557663072168914,3236864
2024-02-21,25.557663072168914,24.332054514613013,24.054468193912705,24.19806954444964,8135152
2024-02-22,24.19806954444964,22.254242217684695,21.87520230841755,21.930489634228394,10248365
2024-02-23,21.930489634228394,21.271343317851777,21.08934941283708,21.234212385294693,3033015
2024-02-26,21.234212385294693,21.248840393512605,20.349821944095982,20.558101442590786,1694116
2024-02-27,20.558101442590786,18.98149700126208,18.6004597710377,18.86552080736337,8143536
2024-02-28,18.86552080736337,17.660921710368406,17.394540330579943,17.626064205925005,11817162
2024-02-29,17.626064205925005,17.2475198350623,16.950444926837584,17.180372278383476,2240829
2024-03-01,17.180372278383476,18.258811429764037,18.00968894840649,18.168268530527524,9342407
2024-03-04,18.168268530527524,17.898430770198434,17.74440506187864,17.76112247618788,1895882
2024-03-05,17.76112247618788,17.392498857260918,16.94947634706079,17.292662062390658,2889147
2024-03-06,17.292662062390658,18.448732821052,18.048338287602963,18.10978244605097,5176338
2024-03-07,18.10978244605097,16.285602152835374,16.094406534624813,16.14301154729093,8231865
2024-03-08,16.14301154729093,16.208219131814825,16.097062865476765,16.14616788786263,2276503
2024-03-11,16.14616788786263,17.16719656962021,16.733069674947604,16.94298305262014,4515037
2024-03-12,16.94298305262014,16.763560732687225,16.45101556894327,16.45617072308579,3600030
2024-03-13,16.45617072308579,15.131575229006554,14.762059725288697,14.827178028933519,13402644
2024-03-14,14.827178028933519,14.688587124175157,14.152910100465943,14.393694217294989,2987797
2024-03-15,14.393694217294989,14.934203692620768,14.655877159689535,14.766125481327922,2878342
2024-03-18,14.766125481327922,14.90140592741163,14.749006041016496,14.812815642100219,3149438
2024-03-19,14.812815642100219,14.748093007608865,14.629308273852214,14.731451205139246,1722970
2024-03-20,14.731451205139246,14.88416166330392,14.724842521539252,14.869699468788871,3096561
2024-03-21,14.869699468788871,15.977074016193727,15.805855734315971,15.887705334489516,6547450
2024-03-22,15.887705334489516,17.19786969104881,16.660133049618697,16.89859129600916,5852641
2024-03-25,16.89859129600916,15.123840089208677,14.86178178094008,15.000172088912041,13645826
2024-03-26,15.000172088912041,15.091290068501122,14.942367313699881,14.957476999088643,6989301
2024-03-27,14.957476999088643,14.94909106062828,14.591350280965532,14.785884566339224,3661095
2024-03-28,14.785884566339224,15.466575100670125,14.95194862497532,15.052369966224136,2676408
2024-03-29,15.052369966224136,14.829159531678823,14.29522192284648,14.629391408472378,3153488
