,Open,High,Low,Close,Volume
2023-03-06,28.57328958898827,27.51595303040111,26.923886959547417,27.22948474411743,17697833
2023-03-07,27.22948474411743,24.46250575199254,24.130558689591624,24.33935414884166,5036469
2023-03-08,24.33935414884166,24.594762273320832,24.12405978874987,24.591878577490487,1372225
2023-03-09,24.591878577490487,24.195954507189924,24.022894508643187,24.142890483907276,4556504
2023-03-10,24.142890483907276,26.05131186008572,25.241156320157813,25.615903860650704,6513747
2023-03-13,25.615903860650704,25.404501504519274,24.83476935112133,25.13284593539304,2872482
2023-03-14,25.13284593539304,26.153387425534035,25.485458752001293,25.907947522549946,1139692
2023-03-15,25.907947522549946,26.084947355657302,25.723252096673672,25.76724039268429,1435692
2023-03-16,25.76724039268429,25.083186753564533,24.740744003868187,25.031506875148782,1447766
2023-03-17,25.031506875148782,25.685462577108993,24.96831297804291,25.32315174358768,5792536
2023-03-20,25.32315174358768,26.15763494225529,25.57622889247897,25.895434074652457,6461610
2023-03-21,25.895434074652457,25.153886305451078,24.95895780186858,25.07043880877684,3330187
2023-03-22,25.07043880877684,23.074143327691576,22.637343899392544,22.97718769653115,2700644
2023-03-23,22.97718769653115,23.331337390935616,23.162176473624427,23.27879001632796,2242564
2023-03-24,23.27879001632796,22.979214169304708,22.727589535540343,22.956838172660383,1710587
2023-03-27,22.956838172660383,25.72773107339516,25.233171789873786,25.253381773230753,9756845
2023-03-28,25.253381773230753,25.085738334389724,24.390419390426135,24.91824735307901,3291094
2023-03-29,24.91824735307901,25.351587981971118,24.93348573925676,25.18729299738461,1598203
2023-03-30,25.18729299738461,25.347115565948336,25.042333085758784,25.236135379849852,2371955
2023-03-31,25.236135379849852,24.243907252680188,23.817887376193248,23.830077811653563,12657060
2023-04-03,23.830077811653563,25.133347800605293,24.660136798144325,25.07153582751096,8554419
2023-04-04,25.07153582751096,24.998253068799816,24.58110551099465,24.809466844061998,2452603
2023-04-05,24.809466844061998,25.362058151241083,25.18492547462541,25.296059378152034,2675581
2023-04-06,25.296059378152034,26.184385989902594,25.3517976348659,25.54172896899308,6875576
2023-04-07,25.54172896899308,27.198459341716138,26.801678697310468,27.022634572397376,18743475
2023-04-10,27.022634572397376,26.918008455837313,26.638877869566127,26.802048030416696,5269813
2023-04-11,26.802048030416696,28.736640669489052,27.895561274749227,28.4095381805527,9488171
2023-04-12,28.4095381805527,28.892779350916076,27.74291598778449,28.197415483727323,1591444
2023-04-13,28.197415483727323,29.37312889321664,28.61947381182134,28.73493629855361,3593251
2023-04-14,28.73493629855361,28.684213080529815,28.44396102520901,28.66309787447529,5019070
2023-04-17,28.66309787447529,30.178675390829692,29.76837188573071,29.943470211124097,6990864
2023-04-18,29.943470211124097,31.54973837689788,30.764753074090837,31.273265631241884,3762198
2023-04-19,31.273265631241884,30.689501498372763,30.456349083798038,30.473389893979206,2995667
2023-04-20,30.473389893979206,29.79358315060667,29.165664461023795,29.77060094103171,3913355
2023-04-21,29.77060094103171,32.83425352260617,32.34264113799646,32.64071138467803,10813446
2023-04-24,32.64071138467803,34.12376152851908,32.76222965464668,33.34170699615066,1299601
2023-04-25,33.34170699615066,33.71004392602608,33.13093957204486,33.6558703528496,1295848
2023-04-26,33.6558703528496,35.91072416724915,35.32990382111252,35.6564149905668,6446718
2023-04-27,35.6564149905668,37.34157854672565,35.94326849423827,36.815654592606215,2118067
2023-04-28,36.815654592606215,37.96093994867944,36.39749365917968,36.832218779140426,2033089
2023-05-01,36.832218779140426,37.485514050115256,36.97943050150199,37.19229936722464,2617076
2023-05-02,37.19229936722464,37.794092521727706,36.990819898788246,37.18885024720263,4003717
2023-05-03,37.18885024720263,41.050592643344686,40.57972166365906,40.99728700376463,9917174
2023-05-04,40.99728700376463,41.992116762733666,41.362168694708565,41.48214175602644,2354452
2023-05-05,41.48214175602644,41.47308370257228,41.22785021863531,41.39248089645251,2821822
2023-05-08,41.39248089645251,46.491922345572455,45.517039673675136,46.220546628151666,15864732
2023-05-09,46.220546628151666,48.01257624339892,47.00483654105999,47.91654059281532,2727773
2023-05-10,47.91654059281532,49.942681286030066,49.44529355531852,49.50971395078805,7559193
2023-05-11,49.50971395078805,51.45259150197715,50.49176033572644,50.997104518582475,2383258
2023-05-12,50.997104518582475,52.808609291799144,52.37500983480728,52.7303177343122,2927321
2023-05-15,52.7303177343122,52.85154177627727,51.75048818233532,52.62748969497987,3668871
2023-05-16,52.62748969497987,55.4018901248902,53.94907399763589,54.721716295178105,4421903
2023-05-17,54.721716295178105,55.08943397742435,54.0181201506763,54.44955045668077,1936517
2023-05-18,54.44955045668077,54.95102406189201,54.02222467319383,54.41849451570617,1212749
2023-05-19,54.41849451570617,58.60398779618857,56.80896178564168,57.80961437712659,4960167
2023-05-22,57.80961437712659,44.38173376198893,42.95889920438359,43.58304325919272,21499105
2023-05-23,43.58304325919272,41.069119806385224,40.354653711375946,40.880592890260736,9838243
2023-05-24,40.880592890260736,40.14183757720587,39.810896323502746,40.04941676775053,3892823
2023-05-25,40.04941676775053,42.866743807676684,42.252364415618956,42.31301270666829,3416310
2023-05-26,42.31301270666829,40.30276944638702,39.349989813337,39.56187867034551,6805501
2023-05-29,39.56187867034551,39.47389064319354,38.39686047519493,39.11364925167771,1291035
2023-05-30,39.11364925167771,42.05485967917313,41.159528764116274,41.77674762604237,11354171
2023-05-31,41.77674762604237,43.189200346436415,42.462631290280264,42.75106056659009,2561448
2023-06-01,42.75106056659009,44.1493154365367,43.05620551539282,43.46867051580099,2512165
2023-06-02,43.46867051580099,47.40288433996211,46.783631160562045,47.25542086054398,7355697
2023-06-05,47.25542086054398,47.44998007842256,46.38750116462093,47.13077449617668,7754023
2023-06-06,47.13077449617668,47.38889163468909,46.95034127359979,47.382530237274146,1988444
2023-06-07,47.382530237274146,45.08480042038853,44.09350901353536,44.10175369228485,11745262
2023-06-08,44.10175369228485,45.76771691978152,44.97229672695446,45.39410076900909,2741757
2023-06-09,45.39410076900909,50.337403297614884,49.79095069171104,50.29844762585497,15718197
2023-06-12,50.29844762585497,50.8080614676482,50.553494345592846,50.63675030369653,1441324
2023-06-13,50.63675030369653,49.66173442167307,49.365902712937086,49.39278244171645,2940679
2023-06-14,49.39278244171645,51.086115698372026,49.82487529892838,49.94827037507116,3121318
2023-06-15,49.94827037507116,51.78010920074562,51.24993829234837,51.67657473816185,2863933
2023-06-16,51.67657473816185,50.921041014567265,50.749585838041035,50.86829534552905,2701804
2023-06-19,50.86829534552905,54.39838587714884,52.62174910867433,53.64133881741553,5010735
2023-06-20,53.64133881741553,53.61966123454269,53.001380074367354,53.567709118697785,10630290
2023-06-21,53.567709118697785,53.49824759559561,52.83631382394802,53.371807537229984,3754847
2023-06-22,53.371807537229984,54.2856229808424,53.415570110548344,53.64644876975516,4190275
2023-06-23,53.64644876975516,54.49241332964419,53.275327886010295,53.64943815798212,4443342
2023-06-26,53.64943815798212,57.618997285818764,56.34119380665102,56.45045648733759,9566072
2023-06-27,56.45045648733759,53.86185259692277,52.962737744793635,53.158675258418725,9959118
2023-06-28,53.158675258418725,52.6822548204788,51.43556357468525,52.66779672410285,2023105
2023-06-29,52.66779672410285,48.94711846225228,48.40837756420492,48.83011914722184,5109378
2023-06-30,48.83011914722184,48.89701762027942,47.21415754033276,47.948000003907836,2785697
2023-07-03,47.948000003907836,47.25945076658734,45.417482792810226,45.958767717069925,1733867
2023-07-04,45.958767717069925,49.01079330984097,47.57223040872625,48.448331805469465,7690972
2023-07-05,48.448331805469465,47.83299627913325,46.69228580542589,47.442014436251576,2117132
2023-07-06,47.442014436251576,49.83755343998782,49.60830904424595,49.802437708455685,19387191
2023-07-07,49.802437708455685,53.217574540614564,51.40123413544143,51.917626400580836,2571706
2023-07-10,51.917626400580836,51.29041867926354,50.21389375397689,50.66069310404455,4428442
2023-07-11,50.66069310404455,53.57531081553923,52.76527434289894,53.4643576850688,14220505
2023-07-12,53.4643576850688,50.47603286587429,49.224789030486654,49.993892731952414,14454887
2023-07-13,49.993892731952414,50.59232805031913,49.96287664082533,50.356276794960905,2262739
2023-07-14,50.356276794960905,52.639097538553735,51.34319613378743,52.10356963763853,4055109
2023-07-17,52.10356963763853,53.907890655910016,52.80069426266615,53.33241862131707,3446701
2023-07-18,53.33241862131707,55.72145834815877,54.533579587920144,54.81673674873849,4948821
2023-07-19,54.81673674873849,56.11691074533487,55.128375599523764,55.656919587009796,4050296
2023-07-20,55.656919587009796,56.006725163267866,55.76927760946821,55.79545957374709,6894000
2023-07-21,55.79545957374709,62.35074184719482,61.3282769289535,62.04722868634767,7925003
2023-07-24,62.04722868634767,63.27365526779749,62.187330990366924,62.58912823447695,12862567
2023-07-25,62.58912823447695,60.026524483286614,58.168886690335015,59.71722827203137,3253144
2023-07-26,59.71722827203137,60.60845191331458,60.2151843192084,60.239347877631886,3290517
2023-07-27,60.239347877631886,60.09790368942017,58.852517655972854,59.75637008583653,2365900
2023-07-28,59.75637008583653,58.558563781008694,58.407235656174194,58.4686433772563,3721438
2023-07-31,58.4686433772563,59.2553889271046,58.09656856672954,58.95789048367666,4413631
2023-08-01,58.95789048367666,56.45217517732073,55.363575159041474,56.42079695913915,5076713
2023-08-02,56.42079695913915,57.02235915535869,55.8024633889801,56.79964531762962,4411345
2023-08-03,56.79964531762962,59.42502902519208,58.735671739708515,58.86496783353505,8483337
2023-08-04,58.86496783353505,59.65303907355683,58.84219434719866,59.57471805440732,4483900
2023-08-07,59.57471805440732,53.170000520171676,51.99456690071064,53.062356346587706,14370502
2023-08-08,53.062356346587706,51.4098610796396,50.78507971420318,51.050072437509016,2985277
2023-08-09,51.050072437509016,43.64203618534326,42.878648646608625,43.026727158556504,5562814
2023-08-10,43.026727158556504,41.58211532004029,40.94715135731003,41.22056392815505,3841159
2023-08-11,41.22056392815505,54.945480371106115,54.01848798418599,54.43695068162099,12370649
2023-08-14,54.43695068162099,54.2904754385936,53.873514867761365,54.19051801061423,4099497
2023-08-15,54.19051801061423,54.324098312058084,53.595084197279355,53.931182775310965,12350828
2023-08-16,53.931182775310965,55.627993379060975,54.09723744104293,54.76586321160122,5875192
2023-08-17,54.76586321160122,62.76312068577553,61.16179008775561,61.709132809717545,1945090
2023-08-18,61.709132809717545,56.92802225442571,56.187385592649456,56.809414078670194,3838822
2023-08-21,56.809414078670194,55.288494180641074,54.0279858045026,54.610873208440374,3315727
2023-08-22,54.610873208440374,50.28432569519966,49.93835163532108,50.043236394018436,16041484
2023-08-23,50.043236394018436,49.2130780955512,48.08584346152789,48.68783793602289,4126653
2023-08-24,48.68783793602289,52.27467651659814,50.76178512421477,51.48568534889204,6114939
2023-08-25,51.48568534889204,55.18105251770946,53.92888305950007,54.1911009990995,8239769
2023-08-28,54.1911009990995,53.038892494117,52.52876277783438,52.89507884027151,4324047
2023-08-29,52.89507884027151,53.090079801533165,52.281732581831335,52.634600879309865,6954675
2023-08-30,52.634600879309865,56.03936842441792,54.76046051721404,55.64714982674841,9254047
2023-08-31,55.64714982674841,55.4737171074969,54.0111450945316,54.7175577936596,2962081
2023-09-01,54.7175577936596,48.42178348050055,47.78918899375783,48.36856378301509,6874038
2023-09-04,48.36856378301509,45.88523281279816,45.45339201192751,45.6138133737874,6693534
2023-09-05,45.6138133737874,48.00171496721858,47.12445522493268,47.69479681694969,2239125
2023-09-06,47.69479681694969,48.35200135699625,47.11847047145662,47.93543950106078,3201241
2023-09-07,47.93543950106078,48.76609267561465,47.43653240473816,48.178078883090116,2103892
2023-09-08,48.178078883090116,48.855925311757574,47.77051653782288,48.51420140387957,2749429
2023-09-11,48.51420140387957,49.355320653766114,48.79728298115751,49.18715169603384,3169060
2023-09-12,49.18715169603384,44.349259855048444,42.888545225514385,43.23225651550635,10247360
2023-09-13,43.23225651550635,46.59504267031356,45.29527400937758,46.53675806108738,10482829
2023-09-14,46.53675806108738,45.34034007019604,44.68544778648516,44.97390056728573,2450509
2023-09-15,44.97390056728573,43.978856729115954,43.16759950656086,43.61107291390588,3176360
2023-09-18,43.61107291390588,45.11895208168766,44.80145861842339,44.97659156140202,2879425
2023-09-19,44.97659156140202,49.55638898084675,48.852555465116474,49.10458027996254,8279603
2023-09-20,49.10458027996254,51.578954897265604,50.10291096886143,50.42352205388296,2481333
2023-09-21,50.42352205388296,53.4271736313458,52.22328532652462,52.67149656662627,1612087
2023-09-22,52.67149656662627,47.530855430864776,47.262733958037344,47.49584779674844,17464036
2023-09-25,47.49584779674844,46.48005488237932,44.79088079284126,46.44978677782749,1830145
2023-09-26,46.44978677782749,45.221336396415666,44.60912081471612,44.85441482357087,3351282
2023-09-27,44.85441482357087,44.00378863428321,42.721987994774025,43.17832923625013,1903249
2023-09-28,43.17832923625013,42.405853772683955,42.07502964857207,42.344884037937206,4154872
2023-09-29,42.344884037937206,37.73988975978328,37.08562026077276,37.55145052105414,4348038
2023-10-02,37.55145052105414,38.00883276614468,37.0713357040298,37.545428521713674,3582095
2023-10-03,37.545428521713674,39.03601844057015,38.50442739157878,38.70201191350877,4381479
2023-10-04,38.70201191350877,41.100183643290464,40.422597726199434,40.83719683976905,6795439
2023-10-05,40.83719683976905,45.44565899799912,44.76804832629279,45.33452757047701,8935308
2023-10-06,45.33452757047701,45.11577724313163,44.303620113199045,44.458303151036475,9960238
2023-10-09,44.458303151036475,43.20420905175,42.903434266461616,43.05729673118276,2862421
2023-10-10,43.05729673118276,44.141789401086896,43.15663242224207,43.47683584102361,3043277
2023-10-11,43.47683584102361,44.20636114220842,43.34837525815164,43.86612960379739,1613077
2023-10-12,43.86612960379739,45.34282837142885,44.989478582494385,45.01443216285376,4342658
2023-10-13,45.01443216285376,44.238617539979884,44.01471926476475,44.18885952264796,3773690
2023-10-16,44.18885952264796,44.86492603235883,43.10284931430918,44.183716975941614,3961436
2023-10-17,44.183716975941614,47.3715343442021,46.49450415975673,46.92121418128556,11546678
2023-10-18,46.92121418128556,47.361677115323666,45.82046550301163,46.842150510112894,4393565
2023-10-19,46.842150510112894,43.070367745644155,41.998060010518714,42.869300103512806,9294693
2023-10-20,42.869300103512806,43.14330196430521,42.87321680928239,43.03239463936775,3721143
2023-10-23,43.03239463936775,42.08502717153629,41.416716401825475,42.06463310141888,10622068
2023-10-24,42.06463310141888,46.007329933639845,44.57646863492884,45.05787047037301,4190101
2023-10-25,45.05787047037301,41.141239662810655,40.39030726505195,41.01420712624963,14908032
2023-10-26,41.01420712624963,41.240178162779806,40.40759870840127,40.81923192944077,4059669
2023-10-27,40.81923192944077,41.866711137647705,40.558624920484455,40.92347075035179,2500955
2023-10-30,40.92347075035179,40.92440886955784,40.70486782312636,40.85062930692196,3532881
2023-10-31,40.85062930692196,43.85262412839643,43.3589656211839,43.39149197004448,12306593
2023-11-01,43.39149197004448,38.84983434983488,38.04120330103167,38.52748264824307,14549065
2023-11-02,38.52748264824307,38.89006325695302,38.163864779063246,38.410163518094365,5409410
2023-11-03,38.410163518094365,41.71229448776888,40.44727419988024,40.69810955099107,21556173
2023-11-06,40.69810955099107,42.044235616451964,41.71948559482296,41.783069801713644,2369140
2023-11-07,41.783069801713644,44.71135830057292,44.1595531783559,44.674945761927,8399815
2023-11-08,44.674945761927,41.77094390519403,41.6148602176114,41.7153600968307,6642453
2023-11-09,41.7153600968307,43.9009819257817,43.63123103536319,43.87296027680754,5438510
2023-11-10,43.87296027680754,40.758990264500135,40.08503376963746,40.41281902077816,8571707
2023-11-13,40.41281902077816,43.16209153666216,41.93077138211399,42.77216708687752,6959335
2023-11-14,42.77216708687752,40.85797335485563,40.028580018800234,40.83378668676811,2369215
2023-11-15,40.83378668676811,40.099595057610884,39.20066821982406,40.09812097733037,1442211
2023-11-16,40.09812097733037,40.71474665232049,40.233803471165345,40.26694562813655,5002988
2023-11-17,40.26694562813655,38.02458875999874,37.433716863500216,37.719745242459005,5180365
2023-11-20,37.719745242459005,38.5950550506939,38.024105859362,38.51522083176329,3094314
2023-11-21,38.51522083176329,39.75565530893212,39.252618790001364,39.659830271904774,4895124
2023-11-22,39.659830271904774,41.17477530129477,40.12039763213287,40.60899420763472,2582259
2023-11-23,40.60899420763472,37.690455931087484,37.03333471620888,37.492480392790945,6701371
2023-11-24,37.492480392790945,39.161013440269905,38.628727387998765,38.97218077515496,2362906
2023-11-27,38.97218077515496,37.68100886998526,36.58816129791135,37.15011682826721,4067902
2023-11-28,37.15011682826721,39.34269837819798,38.81933997724014,39.0660070933818,6904900
2023-11-29,39.0660070933818,39.695878113434496,38.74374984125146,39.21676706991858,4445560
2023-11-30,39.21676706991858,39.911696961477844,39.29875087228467,39.90268387715615,2791920
2023-12-01,39.90268387715615,42.091353877739394,40.478687118590216,41.2006911264207,1267264
2023-12-04,41.2006911264207,43.73792875356949,43.484205531607934,43.68977897292437,9362258
2023-12-05,43.68977897292437,47.306704240618465,46.59875937748862,47.03748723789177,21849345
2023-12-06,47.03748723789177,48.647361025166,47.98544229702289,48.18335089641147,4097367
2023-12-07,48.18335089641147,44.46014849142839,43.285714865376846,44.13627235631661,8351719
2023-12-08,44.13627235631661,47.77653168406925,46.60324231543485,46.85085898103048,7785713
2023-12-11,46.85085898103048,47.047443617976185,46.2831097577921,46.71173609156575,3323437
2023-12-12,46.71173609156575,45.4281165636966,45.2970829934854,45.31890049653516,3828242
2023-12-13,45.31890049653516,49.26356795658058,48.871153542864676,48.961812372547826,3011883
2023-12-14,48.961812372547826,50.5409426643464,49.37907486176945,49.97409677410276,6519498
2023-12-15,49.97409677410276,52.64705023417378,51.2027726721836,52.200502331570036,1867172
2023-12-18,52.200502331570036,55.42977154777639,54.830207079776386,55.2055980386175,7279757
2023-12-19,55.2055980386175,55.9902035056143,55.108454048865376,55.23643990354116,3089315
2023-12-20,55.23643990354116,55.48478014607973,53.830044498939806,54.56279199846815,1990289
2023-12-21,54.56279199846815,54.748848426599785,53.34045389294794,54.44905053239332,2271044
2023-12-22,54.44905053239332,51.239546604697814,50.32196522689446,50.7034668145024,8204499
2023-12-25,50.7034668145024,48.728787420826656,47.56232388525852,48.59758025536827,5719211
2023-12-26,48.59758025536827,53.08798385602406,50.9106440320257,52.12977673971764,5079577
2023-12-27,52.12977673971764,53.3291051697489,52.935384170375315,53.019826073214425,2085844
2023-12-28,53.019826073214425,56.05489159200616,55.344371551477046,55.51122364283863,5543187
2023-12-29,55.51122364283863,56.70175518097966,54.51642656378816,55.909215103414375,5054361
2024-01-01,55.909215103414375,53.35636959933128,52.7435324417477,53.23810588266836,18123569
2024-01-02,53.23810588266836,51.298200950542814,48.922867967483946,49.65044315879939,5031431
2024-01-03,49.65044315879939,53.99154929573659,53.2183743126617,53.47712271198793,19521090
2024-01-04,53.47712271198793,53.36177465875631,52.63137173631389,52.66585761865784,2075550
2024-01-05,52.66585761865784,49.74143483606896,48.781473778181116,49.385790339256054,6504146
2024-01-08,49.385790339256054,46.518024484802616,45.95310709899695,46.17821272937284,6544189
2024-01-09,46.17821272937284,44.70348862517207,44.55582677818509,44.62588280170943,3518568
2024-01-10,44.62588280170943,42.2701938092746,41.817599973460574,42.136225615124005,8637759
2024-01-11,42.136225615124005,41.27273226980783,41.11156911475834,41.162290168923725,1105279
2024-01-12,41.162290168923725,44.235060249144105,43.05723669749586,43.424514837603546,8563416
2024-01-15,43.424514837603546,44.483744407166796,44.028500635209575,44.07624533447913,1254442
2024-01-16,44.07624533447913,47.64893242933675,46.55614255910491,47.28357363788477,14676492
2024-01-17,47.28357363788477,48.1329272218849,47.29906353191953,48.09360547719907,2454431
2024-01-18,48.09360547719907,46.788143143980676,46.48068354674933,46.653578058955034,2018577
2024-01-19,46.653578058955034,46.9758452903158,45.69833149125997,46.38118907692105,4584087
2024-01-22,46.38118907692105,47.04213929813452,45.80598110168662,46.44843819411407,3862517
2024-01-23,46.44843819411407,42.942778098485306,42.7314736566895,42.872606493085314,7860467
2024-01-24,42.872606493085314,44.80880926763971,44.01303874403319,44.17501181477683,4346394
2024-01-25,44.17501181477683,45.64818689017296,45.44897918053379,45.4501611410204,3235433
2024-01-26,45.4501611410204,42.69380288482638,42.20859772452313,42.47749433327015,12804230
2024-01-29,42.47749433327015,40.25286927115765,39.707048524761916,40.09232718418174,8318404
2024-01-30,40.09232718418174,37.71011268230852,36.97008890273133,37.28520279672171,21130084
2024-01-31,37.28520279672171,38.734821124743526,37.86652749553881,37.9938837690194,3451923
2024-02-01,37.9938837690194,40.015261524490356,39.37186195423473,39.51932660442105,14578535
2024-02-02,39.51932660442105,40.41539405221831,39.008158633883184,40.10768082764208,2892182
2024-02-05,40.10768082764208,43.14536041984703,42.16918220875369,42.72700330512341,13519951
2024-02-06,42.72700330512341,36.883322560318526,36.641737354249884,36.84111746507971,13894454
2024-02-07,36.84111746507971,38.225531934218715,37.05145316332516,37.58219030670637,4442912
2024-02-08,37.58219030670637,34.714133094062205,34.15538109359902,34.5629913123227,5583866
2024-02-09,34.5629913123227,36.93454786094595,36.19309165875627,36.81964195795919,6854513
2024-02-12,36.81964195795919,37.98828878577165,36.848571389128495,37.497019178571136,2201544
2024-02-13,37.497019178571136,38.03101499920654,36.29861180342817,37.113038006709175,4627013
2024-02-14,37.113038006709175,37.618769662536565,37.31937327632399,37.53175612930724,6215756
2024-02-15,37.53175612930724,38.22982679447699,37.46995253683696,38.08560719244548,3601402
2024-02-16,38.08560719244548,38.9689916701984,38.45869681389568,38.660348335819904,4690420
2024-02-19,38.660348335819904,37.99876466149698,37.00791131409457,37.791886849604545,2128628
2024-02-20,37.791886849604545,40.96921123590012,40.65203760179118,40.72193214728129,5070162
2024-02-21,40.72193214728129,40.318450810181446,39.63803010858582,39.82403265808076,2459433
2024-02-22,39.82403265808076,35.54852548175359,35.11101323113118,35.382954314535205,7590751
2024-02-23,35.382954314535205,37.42986103238213,36.61005533878912,36.65143428472004,2166640
2024-02-26,36.65143428472004,33.701324272770506,33.26774451890112,33.61518290790779,6497538
2024-02-27,33.61518290790779,35.214081946996515,34.2736017510539,34.723293018185416,2998348
2024-02-28,34.723293018185416,35.166230969021484,34.21620862372819,34.387001182054554,2493529
2024-02-29,34.387001182054554,34.64053791392447,34.03264285892026,34.41970261994646,1424503
2024-03-01,34.41970261994646,36.777654201365685,35.66923269103029,36.088544848979424,2234021
2024-03-04,36.088544848979424,39.01736172295636,38.19728254736992,38.78940325818926,6560507
2024-03-05,38.78940325818926,39.039701405973894,38.64763013314605,38.818703396360824,4920717
2024-03-06,38.818703396360824,39.48754225572473,39.27447287317224,39.43798105715845,9544207
2024-03-07,39.43798105715845,35.78369549905286,35.25130489340726,35.57946735880497,6144899
2024-03-08,35.57946735880497,37.41187141313539,36.28372936504234,36.777953113411634,2037405
2024-03-11,36.777953113411634,38.34386585239863,37.72450274442255,37.877584253683864,2869242
2024-03-12,37.877584253683864,37.27847562912233,36.48184575639059,37.01903680430659,1942100
2024-03-13,37.01903680430659,36.33290078503499,36.00550867026549,36.13015289493738,1382716
2024-03-14,36.13015289493738,35.779959800719396,34.9052068499233,35.221171278832664,2815147
2024-03-15,35.221171278832664,37.3516711927784,36.69149990487182,36.78099374597211,7023514
2024-03-18,36.78099374597211,38.92020156665987,37.677433454403925,38.11379778101771,4446065
2024-03-19,38.11379778101771,36.06986922591155,35.21618365312837,35.27857539257159,23692791
2024-03-20,35.27857539257159,38.645082042887616,37.68163485511714,38.634490218616214,5962246
2024-03-21,38.634490218616214,39.71055242041011,38.87322687676534,39.2273745156086,3221911
2024-03-22,39.2273745156086,36.25573585586993,35.737132233112526,36.23087640428645,12232667
2024-03-25,36.23087640428645,39.38425012350482,39.28515686415358,39.30146514620963,10944483
2024-03-26,39.30146514620963,40.37250884267645,39.39289180592655,40.22535561603433,4451899
2024-03-27,40.22535561603433,38.520894817280244,37.53796266255798,38.09903120793492,14706008
2024-03-28,38.09903120793492,40.54310808741326,39.86395235266428,40.204722249931386,7458064
2024-03-29,40.204722249931386,44.83836517459782,43.39426425792387,44.26094860874757,7470274
